iri,id
EmanuelMelkiadesLakaLena,http://commons.wikimedia.org/wiki/Special:FilePath/Anggota DPR Emanuel Melkiades Laka Lena.jpg,https://id.wikipedia.org/wiki/Emanuel Melkiades Laka Lena
RoeslanAbdulgani,http://commons.wikimedia.org/wiki/Special:FilePath/Ruslan Abdulgani.jpg,https://id.wikipedia.org/wiki/Roeslan Abdulgani
Soeweno,http://commons.wikimedia.org/wiki/Special:FilePath/Soeweno as Assistant for Operations to the Army Chief of Staff.jpg,https://id.wikipedia.org/wiki/Soeweno
YayasanSupersemar,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Yayasan Supersemar
Mudjono,http://commons.wikimedia.org/wiki/Special:FilePath/Mudjono.png,https://id.wikipedia.org/wiki/Mudjono
PartaiKaryaPeduliBangsa,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Partai Karya Peduli Bangsa
OsaMalikiWangsadinata,"http://commons.wikimedia.org/wiki/Special:FilePath/Osa Maliki, Hasil Rakjat Memilih Tokoh-tokoh Parlemen (Hasil Pemilihan Umum Pertama - 1955) di Republik Indonesia, p75.jpg",https://id.wikipedia.org/wiki/Osa Maliki Wangsadinata
Soebandrio,http://commons.wikimedia.org/wiki/Special:FilePath/Marsekal TNI Subandrio.png,https://id.wikipedia.org/wiki/Soebandrio (militer)
SoeHokGie,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Soe Hok Gie
SekolahStafdanKomandoAngkatanDarat,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Sekolah Staf dan Komando Angkatan Darat
RadinalMochtar,http://commons.wikimedia.org/wiki/Special:FilePath/Radinal Mochtar.jpg,https://id.wikipedia.org/wiki/Radinal Mochtar
KellyKwalik,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Kelly Kwalik
MarzukiDarusman,http://commons.wikimedia.org/wiki/Special:FilePath/Marzuki Darusman.jpg,https://id.wikipedia.org/wiki/Marzuki Darusman
YogiSupardi,http://commons.wikimedia.org/wiki/Special:FilePath/Ignatius Yogi Supardi.jpg,https://id.wikipedia.org/wiki/Yogi Supardi
PartaiDemokrasiIndonesiaPerjuangan,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Partai Demokrasi Indonesia Perjuangan
PurnomosidiHadjisarosa,http://commons.wikimedia.org/wiki/Special:FilePath/Purnomosidi Hadisaroso - Ministers of the Third Development Cabinet.jpg,https://id.wikipedia.org/wiki/Purnomosidi Hadjisarosa
AhmadDhani,http://commons.wikimedia.org/wiki/Special:FilePath/Dhani Dewa 2005 1.JPG,https://id.wikipedia.org/wiki/Ahmad Dhani
HaryonoSuyono,http://commons.wikimedia.org/wiki/Special:FilePath/Sixth Development Cabinet Poster (Haryono Suyono).jpg,https://id.wikipedia.org/wiki/Haryono Suyono
TentaraNasionalIndonesiaAngkatanLaut,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Tentara Nasional Indonesia Angkatan Laut
AmirMurtono,"http://commons.wikimedia.org/wiki/Special:FilePath/Amir Murtono, Memperkenalkan Anggota-Anggota DPR Hasil Pemilu 1982, p148.jpg",https://id.wikipedia.org/wiki/Amir Murtono
AriefPatanga,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Arief Patanga
RachmatKartolo,"http://commons.wikimedia.org/wiki/Special:FilePath/Rachmat Kartolo and Wilsa, Kunanti Djawabmu, 1963 (portrait 1).jpg",https://id.wikipedia.org/wiki/Rachmat Kartolo
WawanWanisar,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Wawan Wanisar
WidjojoNitisastro,http://commons.wikimedia.org/wiki/Special:FilePath/Widjojo Nitisastro (1977).jpg,https://id.wikipedia.org/wiki/Widjojo Nitisastro
IskandarSitompul,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Iskandar Sitompul
EdieToetHendratno,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Edie Toet Hendratno
TBSimatupang,http://commons.wikimedia.org/wiki/Special:FilePath/Sukarno and Simatupang Suara Rakyat 22 Feb 1952 p1.jpg,https://id.wikipedia.org/wiki/T.B. Simatupang
MarliaHardi,"http://commons.wikimedia.org/wiki/Special:FilePath/Marlia Hardy, Film Varia 2.2 (February 1955), p30.jpg",https://id.wikipedia.org/wiki/Marlia Hardi
IGustiPutuMartha,"http://commons.wikimedia.org/wiki/Special:FilePath/I Gusti Putu Martha, Gubernur Bali.jpg",https://id.wikipedia.org/wiki/I Gusti Putu Martha
DaveLaksono,http://commons.wikimedia.org/wiki/Special:FilePath/Dave Laksono.jpg,https://id.wikipedia.org/wiki/Dave Laksono
DorodjatunKuntjoroJakti,"http://commons.wikimedia.org/wiki/Special:FilePath/Dorodjatun Kuntjoro-Jakti, Duta Besar RI untuk Amerika Serikat (cropped).jpg",https://id.wikipedia.org/wiki/Dorodjatun Kuntjoro-Jakti
HarisSudarno,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Haris Sudarno
SubiaktoTjakrawerdaya,http://commons.wikimedia.org/wiki/Special:FilePath/Subiakto Tjakrawerdaya.jpg,https://id.wikipedia.org/wiki/Subiakto Tjakrawerdaya
MasTirtodarmoHaryono,http://commons.wikimedia.org/wiki/Special:FilePath/MT Haryono.jpg,https://id.wikipedia.org/wiki/Mas Tirtodarmo Haryono
MochtarLubis,http://commons.wikimedia.org/wiki/Special:FilePath/Mochtar Lubis Kesusastraan Modern Indonesia p216.jpg,https://id.wikipedia.org/wiki/Mochtar Lubis
HamzahHaz,http://commons.wikimedia.org/wiki/Special:FilePath/Hamzah Haz.jpg,https://id.wikipedia.org/wiki/Hamzah Haz
NazomNurhawi,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Nazom Nurhawi
TimurPManurung,http://commons.wikimedia.org/wiki/Special:FilePath/Timor P. Manurung.jpg,https://id.wikipedia.org/wiki/Timur P. Manurung
ZaenalMaarif,"http://commons.wikimedia.org/wiki/Special:FilePath/Zainal Ma'arif, Buku Kenangan Anggota Dewan Perwakilan Rakyat Republik Indonesia Periode 2004-2009, pIV.jpg",https://id.wikipedia.org/wiki/Zaenal Ma'arif
BurhanuddinHarahap,http://commons.wikimedia.org/wiki/Special:FilePath/Burhanuddin Harahap.jpg,https://id.wikipedia.org/wiki/Burhanuddin Harahap
Maskanan,"http://commons.wikimedia.org/wiki/Special:FilePath/Maskanan, Financial Director of the Indonesian Army.jpg",https://id.wikipedia.org/wiki/Maskanan
DiditHediprasetyo,http://commons.wikimedia.org/wiki/Special:FilePath/RM Margono Djojohadikusumo.jpg,https://id.wikipedia.org/wiki/Didit Hediprasetyo
AminuddinPonulele,http://commons.wikimedia.org/wiki/Special:FilePath/Aminuddin Ponulele Ketua DPRD Sulawesi Tengah.jpg,https://id.wikipedia.org/wiki/Aminuddin Ponulele
KiesSlamet,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Kies Slamet
FransSeda,http://commons.wikimedia.org/wiki/Special:FilePath/Indonesia Ambassador to Belgium Frans Seda.jpg,https://id.wikipedia.org/wiki/Frans Seda
SoepardjoRustam,"http://commons.wikimedia.org/wiki/Special:FilePath/Soepardjo Rustam, Api Perjuangan Pembebasan Irian Barat.jpg",https://id.wikipedia.org/wiki/Soepardjo Rustam
SyafruddinPrawiranegara,http://commons.wikimedia.org/wiki/Special:FilePath/Sjafrudin prawiranegara.jpg,https://id.wikipedia.org/wiki/Syafruddin Prawiranegara
BambangUtoyo,http://commons.wikimedia.org/wiki/Special:FilePath/Djenderal Major Bambang Utoyo.png,https://id.wikipedia.org/wiki/Bambang Utoyo
Kuntara,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Kuntara
HoegengImanSantoso,"http://commons.wikimedia.org/wiki/Special:FilePath/Police chief Hugeng Iman Santoso, Sekilas Lintas Kepolisian Republik Indonesia, p20.jpg",https://id.wikipedia.org/wiki/Hoegeng Iman Santoso
SyamaunGaharu,http://commons.wikimedia.org/wiki/Special:FilePath/Letnan Kolonel Sjamaun Gaharu.jpg,https://id.wikipedia.org/wiki/Syamaun Gaharu
PoedjonoPranyoto,"http://commons.wikimedia.org/wiki/Special:FilePath/Lampung Governor, Poedjono Pranyoto.jpg",https://id.wikipedia.org/wiki/Poedjono Pranyoto
AgustinusSutardhio,http://commons.wikimedia.org/wiki/Special:FilePath/Agustinus Sutardhio Mimbar Indonesia October 1964 Cover (cropped).jpg,https://id.wikipedia.org/wiki/Agustinus Sutardhio
UmarWirahadikusumah,http://commons.wikimedia.org/wiki/Special:FilePath/Umar W (1983).jpg,https://id.wikipedia.org/wiki/Umar Wirahadikusumah
UmarRukman,"http://commons.wikimedia.org/wiki/Special:FilePath/U. Rukman, Irian Barat dari Masa ke Masa, p102-103.jpg",https://id.wikipedia.org/wiki/Umar Rukman
SoedjonoCAtmonegoro,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Soedjono C. Atmonegoro
Jatidjan,http://commons.wikimedia.org/wiki/Special:FilePath/Laksamana Muda Jatidjan - Kabinet Ampera I.jpg,https://id.wikipedia.org/wiki/Jatidjan
WAFJTumbelaka,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/W. A. F. J. Tumbelaka
BomerPasaribu,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Bomer Pasaribu
DadingKalbuadi,http://commons.wikimedia.org/wiki/Special:FilePath/Dading Kalbuadi East Timor.jpg,https://id.wikipedia.org/wiki/Dading Kalbuadi
GufranDwipayana,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Gufran Dwipayana
AriWibowo,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
SoenandarPrijosoedarmo,http://commons.wikimedia.org/wiki/Special:FilePath/Soenandar Prijosoedarmo.jpg,https://id.wikipedia.org/wiki/Soenandar Prijosoedarmo
Notohamiprodjo,http://commons.wikimedia.org/wiki/Special:FilePath/Murobikandi Notohamiprodjo.jpg,https://id.wikipedia.org/wiki/Notohamiprodjo
SlametImanSantoso,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Slamet Iman Santoso
IzaacHindom,"http://commons.wikimedia.org/wiki/Special:FilePath/Izaac Hindom, Api Perjuangan Pembebasan Irian Barat.jpg",https://id.wikipedia.org/wiki/Izaac Hindom
AchmadSjaichu,"http://commons.wikimedia.org/wiki/Special:FilePath/Achmad Sjaichu, Hasil Rakjat Memilih Tokoh-tokoh Parlemen (Hasil Pemilihan Umum Pertama - 1955) di Republik Indonesia, p217.jpg",https://id.wikipedia.org/wiki/Achmad Sjaichu
SariYuliati,http://commons.wikimedia.org/wiki/Special:FilePath/Anggota DPR Sari Yuliati.jpg,https://id.wikipedia.org/wiki/Sari Yuliati
PurwotoGandasubrata,http://commons.wikimedia.org/wiki/Special:FilePath/Purwoto S. Ganda Subrata.png,https://id.wikipedia.org/wiki/Purwoto Gandasubrata
PartaiGolonganKarya,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Partai Golongan Karya
MasPardi,http://commons.wikimedia.org/wiki/Special:FilePath/Laksamana Muda M Pardi.png,https://id.wikipedia.org/wiki/Mas Pardi
RachmatSaleh,http://commons.wikimedia.org/wiki/Special:FilePath/Governor of Bank Indonesia Rachmat Saleh.jpg,https://id.wikipedia.org/wiki/Rachmat Saleh
OlivioMendoncaMoruk,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Olivio Mendonca Moruk
PemerintahSementaraTimorTimur,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Pemerintah Sementara Timor Timur
BambangSoesatyo,http://commons.wikimedia.org/wiki/Special:FilePath/Ketua DPR Bambang Soesatyo.jpg,https://id.wikipedia.org/wiki/Bambang Soesatyo
MaharMardjono,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Mahar Mardjono
TaufikKurniawan,http://commons.wikimedia.org/wiki/Special:FilePath/Taufik Kurniawan DPR.jpg,https://id.wikipedia.org/wiki/Taufik Kurniawan
UniDemokrasiTimor,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Uni Demokrasi Timor
AliWardhana,http://commons.wikimedia.org/wiki/Special:FilePath/Ali wardhana.jpg,https://id.wikipedia.org/wiki/Ali Wardhana
SlametKirbiantoro,http://commons.wikimedia.org/wiki/Special:FilePath/Kirbiantoro01.jpg,https://id.wikipedia.org/wiki/Slamet Kirbiantoro
Notohatyanto,"http://commons.wikimedia.org/wiki/Special:FilePath/Collectie NMvWereldculturen, TM-60042253, Foto- De delegatie van Oost-Java tijdens een Federale conferentie voor een Federaal Indonesie, Batavia, 14 juni 1948, 1948 (Notohatyanto).jpg",https://id.wikipedia.org/wiki/Notohatyanto
HasanSlamet,"http://commons.wikimedia.org/wiki/Special:FilePath/Hasan Slamet, Buku Pelengkap IV Pemilihan Umum 1977 (1978), p754.jpg",https://id.wikipedia.org/wiki/Hasan Slamet
NyakAdamKamil,"http://commons.wikimedia.org/wiki/Special:FilePath/Bridjen Nyak Adam Kamil, Gubernur KDH Istimewa Aceh.jpg",https://id.wikipedia.org/wiki/Nyak Adam Kamil
BankPembangunanAsia,http://commons.wikimedia.org/wiki/Special:FilePath/Asian Development Bank headquarters.jpg,https://id.wikipedia.org/wiki/Bank Pembangunan Asia
PartaiSwaraRakyatIndonesia,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Partai Swara Rakyat Indonesia
JusufKalla,http://commons.wikimedia.org/wiki/Special:FilePath/Jusuf Kalla Vice President Portrait 2014.jpg,https://id.wikipedia.org/wiki/Jusuf Kalla
OrdeBaru,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Orde Baru
Boediardjo,"http://commons.wikimedia.org/wiki/Special:FilePath/Boediardjo, Minister of Information.jpg",https://id.wikipedia.org/wiki/Boediardjo
HartonoReksoDharsono,"http://commons.wikimedia.org/wiki/Special:FilePath/H.R. Dharsono, Siliwangi dari Masa ke Masa, p52.jpg",https://id.wikipedia.org/wiki/Hartono Rekso Dharsono
KhofifahIndarParawansa,http://commons.wikimedia.org/wiki/Special:FilePath/Kabinet Kerja Khofifah Indar Parawansa.jpg,https://id.wikipedia.org/wiki/Khofifah Indar Parawansa
AmboEtengAmin,"http://commons.wikimedia.org/wiki/Special:FilePath/Ambo Eteng Amin, Ringkasan Riwayat Hidup dan Riwayat Perjuangan Anggota Majelis Permusyawaratan Rakyat Hasil Pemilihan Umum 1987, p228.jpg",https://id.wikipedia.org/wiki/Ambo Eteng Amin
TimorPortugis,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Timor Portugis
DadangSuprayogi,"http://commons.wikimedia.org/wiki/Special:FilePath/Dadang Suprajogi, Riwajat hidup anggota-anggota Majelis Permusyawaratan Rakyat hasil pemilihan umum 1971, p1166.jpg",https://id.wikipedia.org/wiki/Dadang Suprayogi
Wilopo,http://commons.wikimedia.org/wiki/Special:FilePath/Wilopo.jpg,https://id.wikipedia.org/wiki/Wilopo
PartaiPersatuanIndonesia,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Partai Persatuan Indonesia
HeriHertanto,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Heri Hertanto
HafidinRoyan,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Hafidin Royan
PartaiNasionalIndonesiaFrontMarhaenis,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Partai Nasional Indonesia - Front Marhaenis
NasrudinSumintapura,http://commons.wikimedia.org/wiki/Special:FilePath/Nasrudin Sumintapura - Fifth Development Cabinet.jpg,https://id.wikipedia.org/wiki/Nasrudin Sumintapura
Suhardiman,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Suhardiman
Poniman,http://commons.wikimedia.org/wiki/Special:FilePath/Jenderal TNI Poniman.png,https://id.wikipedia.org/wiki/Poniman
ArifinSiregar,http://commons.wikimedia.org/wiki/Special:FilePath/Arifin-m-siregar.jpg,https://id.wikipedia.org/wiki/Arifin Siregar
IsmailSaleh,http://commons.wikimedia.org/wiki/Special:FilePath/Ismail Saleh - Fourth Development Cabinet.jpg,https://id.wikipedia.org/wiki/Ismail Saleh
Djatikoesoemo,http://commons.wikimedia.org/wiki/Special:FilePath/Djatikusumo.jpg,https://id.wikipedia.org/wiki/Djatikoesoemo
LatiefHendraningrat,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Latief Hendraningrat
ElangMuliaLesmana,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Elang Mulia Lesmana
RatuEmmaNorma,"http://commons.wikimedia.org/wiki/Special:FilePath/Emma Norma Sudharmono, Second Lady of Indonesia (1988) (cropped).png",https://id.wikipedia.org/wiki/Ratu Emma Norma
GatotTaroenamihardja,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Gatot Taroenamihardja
DaliTahir,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Dali Tahir
SuyonoSosrodarsono,http://commons.wikimedia.org/wiki/Special:FilePath/MenPU Suyono Sosrodarsono.jpg,https://id.wikipedia.org/wiki/Suyono Sosrodarsono
KesultananSiakSriInderapura,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Kesultanan Siak Sri Inderapura
MohammadZamroni,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Mohammad Zamroni
Dobricaosi,"http://commons.wikimedia.org/wiki/Special:FilePath/Добрица Ћосић (Dobrica Chosich), firct President of Federal Republic of Yugoslavia.jpg",https://id.wikipedia.org/wiki/Dobrica Ćosić
LailiRoesad,http://commons.wikimedia.org/wiki/Special:FilePath/Laili Roesad.jpg,https://id.wikipedia.org/wiki/Laili Roesad
SutanSjahrir,http://commons.wikimedia.org/wiki/Special:FilePath/Soetan Sjahrir 1948.jpg,https://id.wikipedia.org/wiki/Sutan Sjahrir
AbdulHakimHarahap,"http://commons.wikimedia.org/wiki/Special:FilePath/Abdul Hakim Harahap, Hasil Rakjat Memilih Tokoh-tokoh Parlemen (Hasil Pemilihan Umum Pertama - 1955) di Republik Indonesia, p120.jpg",https://id.wikipedia.org/wiki/Abdul Hakim Harahap
PusatKesehatanAngkatanDarat,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Pusat Kesehatan Angkatan Darat
RHartono,http://commons.wikimedia.org/wiki/Special:FilePath/Jenderal TNI R. Hartono.png,https://id.wikipedia.org/wiki/R. Hartono
Soebekti,http://commons.wikimedia.org/wiki/Special:FilePath/R. Subekti.png,https://id.wikipedia.org/wiki/Soebekti
MahunoBulerekKarathayano,http://commons.wikimedia.org/wiki/Special:FilePath/2018 Ma'huno Bulerek Karathayano.jpg,https://id.wikipedia.org/wiki/Ma'huno Bulerek Karathayano
DjatmikantoDanumartono,http://commons.wikimedia.org/wiki/Special:FilePath/Wali Kota Djatmikanto Danumartono.jpg,https://id.wikipedia.org/wiki/Djatmikanto Danumartono
MuhammadDahlan,http://commons.wikimedia.org/wiki/Special:FilePath/Muhammad Dahlan.jpg,https://id.wikipedia.org/wiki/Muhammad Dahlan
MJusuf,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
AbdoelHalim,http://commons.wikimedia.org/wiki/Special:FilePath/Abdul Halim.jpg,https://id.wikipedia.org/wiki/Abdoel Halim
PartaiIndonesia,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Partai Indonesia
IwaKoesoemasoemantri,http://commons.wikimedia.org/wiki/Special:FilePath/Iwa Kusumasumantri.jpg,https://id.wikipedia.org/wiki/Iwa Koesoemasoemantri
BMDiah,http://commons.wikimedia.org/wiki/Special:FilePath/B.M. Diah (old).jpg,https://id.wikipedia.org/wiki/B. M. Diah
Rudini,http://commons.wikimedia.org/wiki/Special:FilePath/Rudini as Chief of Staff of the Indonesian Army.jpg,https://id.wikipedia.org/wiki/Rudini
MuhammadAlwiDahlan,http://commons.wikimedia.org/wiki/Special:FilePath/Muhammad Alwi Dahlan.jpg,https://id.wikipedia.org/wiki/Muhammad Alwi Dahlan
SoetardjoSoerjogoeritno,"http://commons.wikimedia.org/wiki/Special:FilePath/Soetardjo Soerjogoeritno, Buku Kenangan Anggota Dewan Perwakilan Rakyat Republik Indonesia 1999-2004, pIII.jpg",https://id.wikipedia.org/wiki/Soetardjo Soerjogoeritno
SoedarsonoHadisapoetro,http://commons.wikimedia.org/wiki/Special:FilePath/Soedarsono Hadisapoetro.jpg,https://id.wikipedia.org/wiki/Soedarsono Hadisapoetro
PoppyDharsono,http://commons.wikimedia.org/wiki/Special:FilePath/Poppy Dharsono.jpg,https://id.wikipedia.org/wiki/Poppy Dharsono
IdhamChalid,http://commons.wikimedia.org/wiki/Special:FilePath/Idham Chalid.jpg,https://id.wikipedia.org/wiki/Idham Chalid
RoesminNoerjadin,http://commons.wikimedia.org/wiki/Special:FilePath/Rusmin nurjadin PYO.jpg,https://id.wikipedia.org/wiki/Roesmin Noerjadin
WirjonoProdjodikoro,http://commons.wikimedia.org/wiki/Special:FilePath/Wirjono Prodjodikoro.png,https://id.wikipedia.org/wiki/Wirjono Prodjodikoro
BurhanuddinAbdullah,"http://commons.wikimedia.org/wiki/Special:FilePath/Burhanuddin Abdullah, Gubernur Bank Indonesia.png",https://id.wikipedia.org/wiki/Burhanuddin Abdullah
CosmasBatubara,http://commons.wikimedia.org/wiki/Special:FilePath/Cosmas Batubara - Fourth Development Cabinet.jpg,https://id.wikipedia.org/wiki/Cosmas Batubara
SetyadjitSoegondo,http://commons.wikimedia.org/wiki/Special:FilePath/Renville Agreement Indonesian Delegation (cropped Setyadjit Soegondo).jpg,https://id.wikipedia.org/wiki/Setyadjit Soegondo
IGustiKetutPudja,http://commons.wikimedia.org/wiki/Special:FilePath/I Gusti Ketut Pudja as the Governor of Lesser Sunda.jpg,https://id.wikipedia.org/wiki/I Gusti Ketut Pudja
TutiSutiawati,"http://commons.wikimedia.org/wiki/Special:FilePath/Tuti Sutiawati, Ringkasan Riwayat Hidup dan Riwayat Perjuangan Anggota Majelis Permusyawaratan Rakyat Hasil Pemilihan Umum 1987, p466.jpg",https://id.wikipedia.org/wiki/Tuti Sutiawati
IshakMekki,http://commons.wikimedia.org/wiki/Special:FilePath/South Sumatra Vice Governor Ishak Mekki.jpg,https://id.wikipedia.org/wiki/Ishak Mekki
ChaerulSaleh,http://commons.wikimedia.org/wiki/Special:FilePath/ChairulSaleh.jpg,https://id.wikipedia.org/wiki/Chaerul Saleh
AbdulAzisBustam,"http://commons.wikimedia.org/wiki/Special:FilePath/Abdul Azis Bustam, Buku Pelengkap IV Pemilihan Umum 1977 (1978), p262.jpg",https://id.wikipedia.org/wiki/Abdul Azis Bustam
Mashudi,http://commons.wikimedia.org/wiki/Special:FilePath/Gubernur Jawa Barat Mashudi.jpg,https://id.wikipedia.org/wiki/Mashudi
SyariefThayeb,http://commons.wikimedia.org/wiki/Special:FilePath/21 teukusyarifthayeb.jpg,https://id.wikipedia.org/wiki/Syarief Thayeb
Soedjarwo,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Soedjarwo
LeoLopulisa,"http://commons.wikimedia.org/wiki/Special:FilePath/Commander of the Bukit Barisan Regional Command Leo Lopulisa, Almanak Pemerintah Daerah Propinsi Sumatera Utara (1969), pX.jpg",https://id.wikipedia.org/wiki/Leo Lopulisa
BramAdrianto,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Bram Adrianto
MunawirSjadzali,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Munawir Sjadzali
MooryatiSoedibyo,http://commons.wikimedia.org/wiki/Special:FilePath/Mooryati-Soedibyo 2007.jpg,https://id.wikipedia.org/wiki/Mooryati Soedibyo
MaqdirIsmail,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Maqdir Ismail
AngkatanUdaraKerajaanThai,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Angkatan Udara Kerajaan Thai
PartaiPenegakDemokrasiIndonesia,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Partai Penegak Demokrasi Indonesia
PartaiBerkarya,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Partai Berkarya
Barlian,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Barlian
AchmadSoebardjo,http://commons.wikimedia.org/wiki/Special:FilePath/Achmad soebardjo.jpg,https://id.wikipedia.org/wiki/Achmad Soebardjo
DavidAlex,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/David Alex
FranciscoXavierdoAmaral,http://commons.wikimedia.org/wiki/Special:FilePath/Francisco Xavier do Amaral.jpg,https://id.wikipedia.org/wiki/Francisco Xavier do Amaral
IkatanPemudaKarya,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Ikatan Pemuda Karya
GASiwabessy,http://commons.wikimedia.org/wiki/Special:FilePath/Gerrit Augustinus Siwabessy.jpg,https://id.wikipedia.org/wiki/G.A. Siwabessy
AshariDanudirdjo,"http://commons.wikimedia.org/wiki/Special:FilePath/Ashari Danudirjo, Duta Besar RI untuk Amerika Serikat.jpg",https://id.wikipedia.org/wiki/Ashari Danudirdjo
FrontAntiKomunisIndonesia,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Front Anti-Komunis Indonesia
Ikranagara,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Ikranagara
DanangHadiwibowo,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Danang Hadiwibowo
RusliNoor,http://commons.wikimedia.org/wiki/Special:FilePath/Indonesia Ambassador to Belgium Gusti Roesli Noor.jpg,https://id.wikipedia.org/wiki/Rusli Noor
MohammadNazir,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
MohammadSadli,http://commons.wikimedia.org/wiki/Special:FilePath/Menteri Pertambangan Sadli.jpg,https://id.wikipedia.org/wiki/Mohammad Sadli
DennyIndrayana,http://commons.wikimedia.org/wiki/Special:FilePath/Denny Indrayana.jpg,https://id.wikipedia.org/wiki/Denny Indrayana
WidodoAS,http://commons.wikimedia.org/wiki/Special:FilePath/Laksamana TNI Widodo AS.png,https://id.wikipedia.org/wiki/Widodo A. S.
Sutami,http://commons.wikimedia.org/wiki/Special:FilePath/Sutami 2003 Indonesia stamp.jpg,https://id.wikipedia.org/wiki/Sutami
